timestamp,round_id,service_name,hostname,url,tags,probe_type,success,latency_ms,latency_p95_ms,jitter_ms,packet_loss_pct,status_code,error_kind,error_message,details
2025-12-18T17:54:34.684614+00:00,2025-12-18T17:54:28.505880+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",http,True,194.55320807173848,,,,200,ok,,status_class=2xx;bytes=227182;redirects=1
2025-12-18T17:54:34.907329+00:00,2025-12-18T17:54:28.505880+00:00,zoom,zoom.us,https://zoom.us/,video_call,ping,True,74.03862507392962,70.55337494239211,10.260499780997634,0.0,,ok,,min=65.52075035870075;max=86.04174992069602;samples=86.04;70.55;65.52
2025-12-18T17:54:34.909265+00:00,2025-12-18T17:54:28.505880+00:00,zoom,zoom.us,https://zoom.us/,video_call,dns,True,1.6453331336379051,,,,,ok,,ip=170.114.52.2
2025-12-18T17:54:35.465111+00:00,2025-12-18T17:54:28.505880+00:00,zoom,zoom.us,https://zoom.us/,video_call,http,True,549.6122497133911,,,,200,ok,,status_class=2xx;bytes=473628;redirects=1
2025-12-18T17:54:35.570603+00:00,2025-12-18T17:54:28.505880+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,ping,True,35.053027948985495,35.67325044423342,10.087666101753712,0.0,,ok,,min=28.327917214483023;max=41.15791618824005;samples=41.16;28.33;35.67
2025-12-18T17:54:35.572714+00:00,2025-12-18T17:54:28.505880+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,dns,True,1.8863328732550144,,,,,ok,,ip=52.123.128.14
2025-12-18T17:54:36.086532+00:00,2025-12-18T17:54:28.505880+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,http,True,513.6666251346469,,,,200,ok,,status_class=2xx;bytes=231138;redirects=3
2025-12-18T17:54:36.174296+00:00,2025-12-18T17:54:28.505880+00:00,meet,meet.google.com,https://meet.google.com/,video_call,ping,True,29.110930860042572,27.6334579102695,2.794395899400115,0.0,,ok,,min=27.248000260442495;max=32.45133440941572;samples=32.45;27.25;27.63
2025-12-18T17:54:36.176132+00:00,2025-12-18T17:54:28.505880+00:00,meet,meet.google.com,https://meet.google.com/,video_call,dns,True,1.2015001848340034,,,,,ok,,ip=142.250.187.110
2025-12-18T17:54:36.393919+00:00,2025-12-18T17:54:28.505880+00:00,meet,meet.google.com,https://meet.google.com/,video_call,http,True,214.00449983775616,,,,200,ok,,status_class=2xx;bytes=4157;redirects=0
2025-12-18T17:54:36.495993+00:00,2025-12-18T17:54:28.505880+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",ping,True,33.885846845805645,28.92487496137619,7.818874903023243,0.0,,ok,,min=28.54745788499713;max=44.185207691043615;samples=44.19;28.92;28.55
2025-12-18T17:54:36.497822+00:00,2025-12-18T17:54:28.505880+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",dns,True,1.6515422612428665,,,,,ok,,ip=142.250.187.174
2025-12-18T17:54:36.921418+00:00,2025-12-18T17:54:28.505880+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",http,True,420.02524994313717,,,,200,ok,,status_class=2xx;bytes=687422;redirects=0
2025-12-18T17:54:36.935322+00:00,2025-12-18T17:54:28.505880+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",dns,True,13.703749980777502,,,,,ok,,ip=18.200.8.190
2025-12-18T17:54:38.291831+00:00,2025-12-18T17:54:28.505880+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",http,True,1353.4236662089825,,,,200,ok,,status_class=2xx;bytes=3070373;redirects=1
2025-12-18T17:54:38.490477+00:00,2025-12-18T17:54:28.505880+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",ping,True,66.08081919451554,64.10216586664319,5.900353891775012,0.0,,ok,,min=62.147249933332205;max=71.99304178357124;samples=71.99;62.15;64.10
2025-12-18T17:54:38.492069+00:00,2025-12-18T17:54:28.505880+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",dns,True,1.39683298766613,,,,,ok,,ip=146.75.119.42
2025-12-18T17:54:38.807851+00:00,2025-12-18T17:54:28.505880+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",http,True,313.23733320459723,,,,200,ok,,status_class=2xx;bytes=160775;redirects=0
2025-12-18T17:54:39.006623+00:00,2025-12-18T17:54:28.505880+00:00,github,github.com,https://github.com/,dev,ping,True,66.10590312629938,64.26216708496213,3.063290845602751,0.0,,ok,,min=64.06370922923088;max=69.99183306470513;samples=69.99;64.06;64.26
2025-12-18T17:54:39.007841+00:00,2025-12-18T17:54:28.505880+00:00,github,github.com,https://github.com/,dev,dns,True,1.0367496870458126,,,,,ok,,ip=140.82.121.3
2025-12-18T17:54:39.384886+00:00,2025-12-18T17:54:28.505880+00:00,github,github.com,https://github.com/,dev,http,True,373.883499763906,,,,200,ok,,status_class=2xx;bytes=562271;redirects=0
2025-12-18T17:54:39.475305+00:00,2025-12-18T17:54:28.505880+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,ping,True,29.907263970623415,29.042125213891268,2.9649585485458374,0.0,,ok,,min=27.37487480044365;max=33.304791897535324;samples=27.37;29.04;33.30
2025-12-18T17:54:39.476797+00:00,2025-12-18T17:54:28.505880+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,dns,True,1.2782500125467777,,,,,ok,,ip=198.252.206.1
2025-12-18T17:54:40.057267+00:00,2025-12-18T17:54:28.505880+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,http,True,577.0546668209136,,,,200,ok,,status_class=2xx;bytes=425778;redirects=1
2025-12-18T17:54:40.150064+00:00,2025-12-18T17:54:28.505880+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",ping,True,30.767610762268305,29.95029091835022,3.6741038784384727,0.0,,ok,,min=28.318208176642656;max=34.03433319181204;samples=29.95;28.32;34.03
2025-12-18T17:54:40.151207+00:00,2025-12-18T17:54:28.505880+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",dns,True,0.9721252135932446,,,,,ok,,ip=172.66.0.227
2025-12-18T17:54:40.756810+00:00,2025-12-18T17:54:28.505880+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",http,True,600.7520416751504,,,,200,ok,,status_class=2xx;bytes=228317;redirects=0
2025-12-18T17:54:43.846107+00:00,2025-12-18T17:54:28.505880+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",ping,False,,,,100.0,,ping_unknown_error,ping exited with code 2,min=None;max=None;samples=
2025-12-18T17:54:43.848555+00:00,2025-12-18T17:54:28.505880+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",dns,True,1.8828748725354671,,,,,ok,,ip=195.175.254.2
2025-12-18T18:11:06.566296+00:00,2025-12-18T17:54:28.505880+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",http,False,4223.94062532112,,,,,http_ssl_error,"HTTPSConnectionPool(host='discord.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)')))",
2025-12-18T18:11:07.054301+00:00,2025-12-18T17:54:28.505880+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,ping,True,162.47680565963188,163.03779231384397,8.903437526896596,0.0,,ok,,min=153.29287480562925;max=171.09974985942245;samples=171.10;163.04;153.29
2025-12-18T18:11:07.056459+00:00,2025-12-18T17:54:28.505880+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,dns,True,1.9105002284049988,,,,,ok,,ip=157.240.9.174
2025-12-18T18:11:07.708211+00:00,2025-12-18T17:54:28.505880+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,http,True,649.7395420446992,,,,200,ok,,status_class=2xx;bytes=775492;redirects=0
2025-12-18T18:11:07.867961+00:00,2025-12-18T17:54:28.505880+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",ping,True,53.112277605881296,47.87191702052951,8.588292170315981,0.0,,ok,,min=47.144165728241205;max=64.32075006887317;samples=64.32;47.87;47.14
2025-12-18T18:11:07.869525+00:00,2025-12-18T17:54:28.505880+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",dns,True,1.3873330317437649,,,,,ok,,ip=2.16.16.146
2025-12-18T18:11:08.155699+00:00,2025-12-18T17:54:28.505880+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",http,True,284.31420866400003,,,,200,ok,,status_class=2xx;bytes=1155;redirects=0
2025-12-18T18:11:43.293382+00:00,2025-12-18T18:11:38.163547+00:00,gateway,192.168.240.1,http://192.168.240.1/,"gateway,wifi_path,baseline",ping,False,,,,100.0,,ping_unknown_error,ping exited with code 2,min=None;max=None;samples=
2025-12-18T18:11:43.485348+00:00,2025-12-18T18:11:38.163547+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",ping,True,38.26427515596151,42.71912481635809,8.848479017615318,0.0,,ok,,min=32.46825002133846;max=49.01166679337621;samples=49.01;33.00;32.47;42.72;34.12
2025-12-18T18:11:43.487155+00:00,2025-12-18T18:11:38.163547+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",dns,True,1.5717502683401108,,,,,ok,,ip=142.250.187.164
2025-12-18T18:11:43.615695+00:00,2025-12-18T18:11:38.163547+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",http,True,124.99533407390118,,,,204,ok,,status_class=2xx;bytes=0;redirects=0
2025-12-18T18:11:43.738538+00:00,2025-12-18T18:11:38.163547+00:00,cloudflare,1.1.1.1,https://1.1.1.1/,"baseline,public_dns",ping,True,24.49899185448885,24.75816709920764,1.3950418215245008,0.0,,ok,,min=23.075874894857407;max=26.973749976605177;samples=26.97;23.92;23.76;23.08;24.76
2025-12-18T18:11:43.949354+00:00,2025-12-18T18:11:38.163547+00:00,cloudflare,1.1.1.1,https://1.1.1.1/,"baseline,public_dns",http,True,206.9090004079044,,,,200,ok,,status_class=2xx;bytes=56614;redirects=1
2025-12-18T18:11:44.098104+00:00,2025-12-18T18:11:38.163547+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",ping,True,49.46700002377232,27.110625058412552,35.23687529377639,0.0,,ok,,min=25.97574982792139;max=95.31462518498302;samples=95.31;25.98;27.11
2025-12-18T18:11:44.099561+00:00,2025-12-18T18:11:38.163547+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",dns,True,1.2770839966833591,,,,,ok,,ip=108.157.52.110
2025-12-18T18:11:44.418775+00:00,2025-12-18T18:11:38.163547+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",http,True,316.2117921747267,,,,200,ok,,status_class=2xx;bytes=227182;redirects=1
2025-12-18T18:11:44.624739+00:00,2025-12-18T18:11:38.163547+00:00,zoom,zoom.us,https://zoom.us/,video_call,ping,True,68.49144492298365,64.72933432087302,6.055792327970266,0.0,,ok,,min=64.45425003767014;max=76.29075041040778;samples=76.29;64.45;64.73
2025-12-18T18:11:44.626425+00:00,2025-12-18T18:11:38.163547+00:00,zoom,zoom.us,https://zoom.us/,video_call,dns,True,1.4383750967681408,,,,,ok,,ip=170.114.52.2
2025-12-18T18:11:45.422695+00:00,2025-12-18T18:11:38.163547+00:00,zoom,zoom.us,https://zoom.us/,video_call,http,True,792.6723752170801,,,,200,ok,,status_class=2xx;bytes=473628;redirects=1
2025-12-18T18:11:45.758106+00:00,2025-12-18T18:11:38.163547+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,ping,True,111.61979163686435,152.1311248652637,127.36700032837689,0.0,,ok,,min=26.708458084613085;max=156.01979196071625;samples=156.02;26.71;152.13
2025-12-18T18:11:45.761054+00:00,2025-12-18T18:11:38.163547+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,dns,True,2.616874873638153,,,,,ok,,ip=52.123.128.14
2025-12-18T18:11:46.773884+00:00,2025-12-18T18:11:38.163547+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,http,True,1012.6003748737276,,,,200,ok,,status_class=2xx;bytes=231138;redirects=3
2025-12-18T18:11:47.134266+00:00,2025-12-18T18:11:38.163547+00:00,meet,meet.google.com,https://meet.google.com/,video_call,ping,True,119.97600023945172,148.08179205283523,73.12093744985759,0.0,,ok,,min=32.802166882902384;max=179.04404178261757;samples=179.04;148.08;32.80
2025-12-18T18:11:47.135398+00:00,2025-12-18T18:11:38.163547+00:00,meet,meet.google.com,https://meet.google.com/,video_call,dns,True,0.9661661460995674,,,,,ok,,ip=142.251.140.14
2025-12-18T18:11:47.560533+00:00,2025-12-18T18:11:38.163547+00:00,meet,meet.google.com,https://meet.google.com/,video_call,http,True,421.98633262887597,,,,200,ok,,status_class=2xx;bytes=4157;redirects=0
2025-12-18T18:11:47.845372+00:00,2025-12-18T18:11:38.163547+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",ping,True,94.80048638458054,74.88495903089643,65.13000000268221,0.0,,ok,,min=39.62825005874038;max=169.8882500641048;samples=169.89;74.88;39.63
2025-12-18T18:11:47.846917+00:00,2025-12-18T18:11:38.163547+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",dns,True,1.3893754221498966,,,,,ok,,ip=142.251.140.14
2025-12-18T18:11:48.261279+00:00,2025-12-18T18:11:38.163547+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",http,True,411.40966676175594,,,,200,ok,,status_class=2xx;bytes=693973;redirects=0
2025-12-18T18:11:48.275440+00:00,2025-12-18T18:11:38.163547+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",dns,True,13.981417287141085,,,,,ok,,ip=54.246.79.9
2025-12-18T18:11:50.412560+00:00,2025-12-18T18:11:38.163547+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",http,True,2134.575417265296,,,,200,ok,,status_class=2xx;bytes=3070135;redirects=1
2025-12-18T18:11:50.828024+00:00,2025-12-18T18:11:38.163547+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",ping,True,138.33883327121535,170.9579578600824,53.96037548780441,0.0,,ok,,min=69.74612502381206;max=174.31241692975163;samples=170.96;174.31;69.75
2025-12-18T18:11:50.829261+00:00,2025-12-18T18:11:38.163547+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",dns,True,1.0684579610824585,,,,,ok,,ip=146.75.119.42
2025-12-18T18:11:51.453117+00:00,2025-12-18T18:11:38.163547+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",http,True,620.42829208076,,,,200,ok,,status_class=2xx;bytes=160775;redirects=0
2025-12-18T18:11:51.658393+00:00,2025-12-18T18:11:38.163547+00:00,github,github.com,https://github.com/,dev,ping,True,68.26966659476359,66.47737510502338,4.3713131453841925,0.0,,ok,,min=65.35545783117414;max=72.97616684809327;samples=72.98;65.36;66.48
2025-12-18T18:11:51.659846+00:00,2025-12-18T18:11:38.163547+00:00,github,github.com,https://github.com/,dev,dns,True,1.2343339622020721,,,,,ok,,ip=140.82.121.4
2025-12-18T18:11:52.026678+00:00,2025-12-18T18:11:38.163547+00:00,github,github.com,https://github.com/,dev,http,True,362.9496251232922,,,,200,ok,,status_class=2xx;bytes=562316;redirects=0
2025-12-18T18:11:52.126115+00:00,2025-12-18T18:11:38.163547+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,ping,True,32.98173565417528,26.95658290758729,9.08860401250422,0.0,,ok,,min=26.905708014965057;max=45.0829160399735;samples=45.08;26.96;26.91
2025-12-18T18:11:52.127900+00:00,2025-12-18T18:11:38.163547+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,dns,True,1.60670792683959,,,,,ok,,ip=198.252.206.1
2025-12-18T18:11:52.707548+00:00,2025-12-18T18:11:38.163547+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,http,True,577.1559998393059,,,,200,ok,,status_class=2xx;bytes=425846;redirects=1
2025-12-18T18:11:52.798937+00:00,2025-12-18T18:11:38.163547+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",ping,True,30.324569748093683,26.861084159463644,6.045062560588121,0.0,,ok,,min=26.011249981820583;max=38.101375102996826;samples=38.10;26.86;26.01
2025-12-18T18:11:52.800353+00:00,2025-12-18T18:11:38.163547+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",dns,True,1.2200833298265934,,,,,ok,,ip=162.159.140.229
2025-12-18T18:11:53.191107+00:00,2025-12-18T18:11:38.163547+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",http,True,386.1326249316335,,,,200,ok,,status_class=2xx;bytes=228317;redirects=0
2025-12-18T18:11:56.286184+00:00,2025-12-18T18:11:38.163547+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",ping,False,,,,100.0,,ping_unknown_error,ping exited with code 2,min=None;max=None;samples=
2025-12-18T18:11:56.287937+00:00,2025-12-18T18:11:38.163547+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",dns,True,1.5094159170985222,,,,,ok,,ip=195.175.254.2
2025-12-18T18:11:58.635264+00:00,2025-12-18T18:11:38.163547+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",http,False,2345.816249959171,,,,,http_ssl_error,"HTTPSConnectionPool(host='discord.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:997)')))",
2025-12-18T18:11:58.763267+00:00,2025-12-18T18:11:38.163547+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,ping,True,42.52715315669775,37.88716718554497,9.010187815874815,0.0,,ok,,min=35.836958326399326;max=53.857333958148956;samples=53.86;37.89;35.84
2025-12-18T18:11:58.764880+00:00,2025-12-18T18:11:38.163547+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,dns,True,1.3795001432299614,,,,,ok,,ip=157.240.9.174
2025-12-18T18:11:59.215166+00:00,2025-12-18T18:11:38.163547+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,http,True,446.65054231882095,,,,200,ok,,status_class=2xx;bytes=775448;redirects=0
2025-12-18T18:11:59.383354+00:00,2025-12-18T18:11:38.163547+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",ping,True,55.86816665406028,51.39191681519151,6.980208680033684,0.0,,ok,,min=51.12608289346099;max=65.08650025352836;samples=65.09;51.39;51.13
2025-12-18T18:11:59.385671+00:00,2025-12-18T18:11:38.163547+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",dns,True,2.0670839585363865,,,,,ok,,ip=2.16.16.151
2025-12-18T18:11:59.647676+00:00,2025-12-18T18:11:38.163547+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",http,True,259.01683419942856,,,,200,ok,,status_class=2xx;bytes=1155;redirects=0
2025-12-18T18:12:34.781980+00:00,2025-12-18T18:12:29.659707+00:00,gateway,192.168.240.1,http://192.168.240.1/,"gateway,wifi_path,baseline",ping,False,,,,100.0,,ping_unknown_error,ping exited with code 2,min=None;max=None;samples=
2025-12-18T18:12:34.957940+00:00,2025-12-18T18:12:29.659707+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",ping,True,35.081049893051386,32.9391248524189,3.416344174183905,0.0,,ok,,min=31.78441571071744;max=45.44979240745306;samples=45.45;32.94;32.78;32.46;31.78
2025-12-18T18:12:34.959412+00:00,2025-12-18T18:12:29.659707+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",dns,True,1.2448332272469997,,,,,ok,,ip=142.250.187.164
2025-12-18T18:12:35.084456+00:00,2025-12-18T18:12:29.659707+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",http,True,121.41074985265732,,,,204,ok,,status_class=2xx;bytes=0;redirects=0
2025-12-18T18:12:35.210070+00:00,2025-12-18T18:12:29.659707+00:00,cloudflare,1.1.1.1,https://1.1.1.1/,"baseline,public_dns",ping,True,25.0342333689332,25.0707920640707,1.860760967247188,0.0,,ok,,min=23.72062485665083;max=28.641625307500362;samples=28.64;23.84;23.72;25.07;23.90
2025-12-18T18:12:35.437667+00:00,2025-12-18T18:12:29.659707+00:00,cloudflare,1.1.1.1,https://1.1.1.1/,"baseline,public_dns",http,True,221.3995000347495,,,,200,ok,,status_class=2xx;bytes=56614;redirects=1
2025-12-18T18:12:35.517582+00:00,2025-12-18T18:12:29.659707+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",ping,True,26.549430408825476,26.147665921598673,2.8548124246299267,0.0,,ok,,min=23.895500227808952;max=29.605125077068806;samples=29.61;26.15;23.90
2025-12-18T18:12:35.519375+00:00,2025-12-18T18:12:29.659707+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",dns,True,1.6142083331942558,,,,,ok,,ip=108.157.52.110
2025-12-18T18:12:35.638267+00:00,2025-12-18T18:12:29.659707+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",http,True,114.60104072466493,,,,200,ok,,status_class=2xx;bytes=227182;redirects=1
2025-12-18T18:12:35.851691+00:00,2025-12-18T18:12:29.659707+00:00,zoom,zoom.us,https://zoom.us/,video_call,ping,True,70.92951439941923,71.40183402225375,4.173979628831148,0.0,,ok,,min=66.51937495917082;max=74.86733421683311;samples=74.87;71.40;66.52
2025-12-18T18:12:35.853868+00:00,2025-12-18T18:12:29.659707+00:00,zoom,zoom.us,https://zoom.us/,video_call,dns,True,1.8356661312282085,,,,,ok,,ip=170.114.52.2
2025-12-18T18:12:36.404430+00:00,2025-12-18T18:12:29.659707+00:00,zoom,zoom.us,https://zoom.us/,video_call,http,True,546.5132500976324,,,,200,ok,,status_class=2xx;bytes=473628;redirects=1
2025-12-18T18:12:36.486735+00:00,2025-12-18T18:12:29.659707+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,ping,True,27.325611251095932,26.834374759346247,2.8232913464307785,0.0,,ok,,min=25.44341702014208;max=29.699041973799467;samples=29.70;25.44;26.83
2025-12-18T18:12:36.488935+00:00,2025-12-18T18:12:29.659707+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,dns,True,2.0404579117894173,,,,,ok,,ip=52.123.128.14
2025-12-18T18:12:37.175664+00:00,2025-12-18T18:12:29.659707+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,http,True,686.5131659433246,,,,200,ok,,status_class=2xx;bytes=231138;redirects=3
2025-12-18T18:12:37.267276+00:00,2025-12-18T18:12:29.659707+00:00,meet,meet.google.com,https://meet.google.com/,video_call,ping,True,30.398708147307236,30.60904098674655,5.27249975129962,0.0,,ok,,min=26.88370831310749;max=33.70337514206767;samples=33.70;26.88;30.61
2025-12-18T18:12:37.268504+00:00,2025-12-18T18:12:29.659707+00:00,meet,meet.google.com,https://meet.google.com/,video_call,dns,True,1.0670004412531853,,,,,ok,,ip=142.251.140.14
2025-12-18T18:12:37.478870+00:00,2025-12-18T18:12:29.659707+00:00,meet,meet.google.com,https://meet.google.com/,video_call,http,True,206.47162478417158,,,,200,ok,,status_class=2xx;bytes=4157;redirects=0
2025-12-18T18:12:37.610396+00:00,2025-12-18T18:12:29.659707+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",ping,True,43.67469483986497,38.97508420050144,14.260791940614581,0.0,,ok,,min=34.16750021278858;max=57.881500106304884;samples=38.98;34.17;57.88
2025-12-18T18:12:37.613144+00:00,2025-12-18T18:12:29.659707+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",dns,True,2.512166276574135,,,,,ok,,ip=142.251.140.14
2025-12-18T18:12:37.992474+00:00,2025-12-18T18:12:29.659707+00:00,youtube,www.youtube.com,https://www.youtube.com/,"streaming,video",http,True,376.38758309185505,,,,200,ok,,status_class=2xx;bytes=692268;redirects=0
2025-12-18T18:12:38.004484+00:00,2025-12-18T18:12:29.659707+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",dns,True,11.849875096231699,,,,,ok,,ip=18.200.8.190
2025-12-18T18:12:40.990239+00:00,2025-12-18T18:12:29.659707+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",http,True,2983.0789999105036,,,,200,ok,,status_class=2xx;bytes=3070142;redirects=1
2025-12-18T18:12:41.243451+00:00,2025-12-18T18:12:29.659707+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",ping,True,84.25720781087875,69.37091611325741,28.127396013587713,0.0,,ok,,min=63.57295764610171;max=119.82774967327714;samples=119.83;69.37;63.57
2025-12-18T18:12:41.245350+00:00,2025-12-18T18:12:29.659707+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",dns,True,1.6747922636568546,,,,,ok,,ip=146.75.119.42
2025-12-18T18:12:41.566207+00:00,2025-12-18T18:12:29.659707+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",http,True,316.5638749487698,,,,200,ok,,status_class=2xx;bytes=160775;redirects=0
2025-12-18T18:12:41.782895+00:00,2025-12-18T18:12:29.659707+00:00,github,github.com,https://github.com/,dev,ping,True,72.03312497586012,68.67545796558261,8.68906220421195,0.0,,ok,,min=66.24041683971882;max=81.18350012227893;samples=81.18;66.24;68.68
2025-12-18T18:12:41.784702+00:00,2025-12-18T18:12:29.659707+00:00,github,github.com,https://github.com/,dev,dns,True,1.5628747642040253,,,,,ok,,ip=140.82.121.4
2025-12-18T18:12:42.913347+00:00,2025-12-18T18:12:29.659707+00:00,github,github.com,https://github.com/,dev,http,True,1124.7149580158293,,,,200,ok,,status_class=2xx;bytes=562317;redirects=0
2025-12-18T18:12:43.228139+00:00,2025-12-18T18:12:29.659707+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,ping,True,104.79481937363744,135.34283312037587,59.35722962021828,0.0,,ok,,min=30.163582880049944;max=148.8780421204865;samples=30.16;135.34;148.88
2025-12-18T18:12:43.229267+00:00,2025-12-18T18:12:29.659707+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,dns,True,0.9427079930901527,,,,,ok,,ip=198.252.206.1
2025-12-18T18:12:44.117804+00:00,2025-12-18T18:12:29.659707+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,http,True,885.8838328160346,,,,200,ok,,status_class=2xx;bytes=425802;redirects=1
2025-12-18T18:12:44.581427+00:00,2025-12-18T18:12:29.659707+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",ping,True,154.38422188162804,160.6310405768454,185.06433279253542,0.0,,ok,,min=31.008000019937754;max=271.51362504810095;samples=271.51;31.01;160.63
2025-12-18T18:12:44.583040+00:00,2025-12-18T18:12:29.659707+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",dns,True,1.3526668772101402,,,,,ok,,ip=172.66.0.227
2025-12-18T18:12:45.124476+00:00,2025-12-18T18:12:29.659707+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",http,True,537.3302921652794,,,,200,ok,,status_class=2xx;bytes=228317;redirects=0
2025-12-18T18:12:48.207590+00:00,2025-12-18T18:12:29.659707+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",ping,False,,,,100.0,,ping_unknown_error,ping exited with code 2,min=None;max=None;samples=
2025-12-18T18:12:48.209581+00:00,2025-12-18T18:12:29.659707+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",dns,True,1.7026253044605255,,,,,ok,,ip=195.175.254.2
