timestamp,round_id,service_name,hostname,url,tags,probe_type,success,latency_ms,latency_p95_ms,jitter_ms,packet_loss_pct,status_code,error_kind,error_message,details
2025-12-18T13:37:38.225702+00:00,2025-12-18T13:37:30.935147+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",dns,True,18.537011000262282,,,,,ok,,ip=216.58.213.100
2025-12-18T13:37:38.366392+00:00,2025-12-18T13:37:30.935147+00:00,google,www.google.com,https://www.google.com/generate_204,"baseline,public_web",http,True,139.05157699991832,,,,204,ok,,
2025-12-18T13:37:38.438130+00:00,2025-12-18T13:37:30.935147+00:00,cloudflare,1.1.1.1,https://1.1.1.1/,"baseline,public_dns",ping,True,14.30667499989795,14.68422199923225,0.6755999995675666,0.0,,ok,,min=13.795988999845576;max=15.042402999824844;samples=15.04;13.89;13.80;14.68;14.12
2025-12-18T13:37:38.670892+00:00,2025-12-18T13:37:30.935147+00:00,cloudflare,1.1.1.1,https://1.1.1.1/,"baseline,public_dns",http,True,230.2812530006122,,,,200,ok,,
2025-12-18T13:37:38.860712+00:00,2025-12-18T13:37:30.935147+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",ping,True,63.21895533316516,60.25052099994355,4.837315500026307,0.0,,ok,,min=59.86585699974967;max=69.54048799980228;samples=69.54;60.25;59.87
2025-12-18T13:37:38.880413+00:00,2025-12-18T13:37:30.935147+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",dns,True,19.50772600048367,,,,,ok,,ip=108.157.52.96
2025-12-18T13:37:39.193277+00:00,2025-12-18T13:37:30.935147+00:00,bocconi_www,www.unibocconi.it,https://www.unibocconi.it/en/,"bocconi,university",http,True,311.3387490002424,,,,200,ok,,
2025-12-18T13:37:39.561035+00:00,2025-12-18T13:37:30.935147+00:00,zoom,zoom.us,https://zoom.us/,video_call,ping,True,122.53521833342045,120.83314700066694,8.838180000111606,0.0,,ok,,min=114.54807399968558;max=132.2244339999088;samples=114.55;120.83;132.22
2025-12-18T13:37:39.600190+00:00,2025-12-18T13:37:30.935147+00:00,zoom,zoom.us,https://zoom.us/,video_call,dns,True,39.04984000018885,,,,,ok,,ip=170.114.52.2
2025-12-18T13:37:40.207988+00:00,2025-12-18T13:37:30.935147+00:00,zoom,zoom.us,https://zoom.us/,video_call,http,True,603.9254010001969,,,,200,ok,,
2025-12-18T13:37:40.343045+00:00,2025-12-18T13:37:30.935147+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,ping,True,44.931624666787684,34.44332199978817,16.855930999554403,0.0,,ok,,min=33.31984500073304;max=67.03170699984184;samples=67.03;34.44;33.32
2025-12-18T13:37:40.361161+00:00,2025-12-18T13:37:30.935147+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,dns,True,18.015240000750055,,,,,ok,,ip=52.123.129.14
2025-12-18T13:37:40.725602+00:00,2025-12-18T13:37:30.935147+00:00,teams,teams.microsoft.com,https://teams.microsoft.com/,video_call,http,True,364.3466570001692,,,,200,ok,,
2025-12-18T13:37:40.942109+00:00,2025-12-18T13:37:30.935147+00:00,meet,meet.google.com,https://meet.google.com/,video_call,ping,True,72.12217000020853,74.55868099987129,12.787698499778344,0.0,,ok,,min=58.1162160005988;max=83.69161300015548;samples=83.69;74.56;58.12
2025-12-18T13:37:40.985672+00:00,2025-12-18T13:37:30.935147+00:00,meet,meet.google.com,https://meet.google.com/,video_call,dns,True,43.450369000311184,,,,,ok,,ip=216.58.212.46
2025-12-18T13:37:41.228959+00:00,2025-12-18T13:37:30.935147+00:00,meet,meet.google.com,https://meet.google.com/,video_call,http,True,241.85523300002387,,,,200,ok,,
