timestamp,mode,round_id,service_name,hostname,url,tags,probe_type,success,latency_ms,latency_p95_ms,jitter_ms,packet_loss_pct,status_code,error_kind,error_message,details,hour,throughput_mbps,score,tier
2025-12-19 17:51:30.158157+03:00,baseline,2025-12-19T14:51:24.390308+00:00,netflix,www.netflix.com,https://www.netflix.com/,"streaming,video",http,1,1411.158093999802,,,,200.0,ok,,status_class=2xx;bytes=3070284;redirects=1,17,,0.9060234164112899,bad
2025-12-19 17:51:30.361091+03:00,baseline,2025-12-19T14:51:24.390308+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",ping,1,67.60633733332118,65.33661800040136,9.18973499983622,0.0,,ok,,samples=77.93;65.34;59.55,17,,73.17272997129052,ok
2025-12-19 17:51:30.368768+03:00,baseline,2025-12-19T14:51:24.390308+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",dns,1,7.558588999927451,,,,,ok,,ip=146.75.3.42,17,,85.97000067084022,good
2025-12-19 17:51:30.714676+03:00,baseline,2025-12-19T14:51:24.390308+00:00,spotify,open.spotify.com,https://open.spotify.com/,"streaming,audio",http,1,344.3297120002171,,,,200.0,ok,,status_class=2xx;bytes=160727;redirects=0,17,,31.734501972661455,bad
2025-12-19 17:51:31.016615+03:00,baseline,2025-12-19T14:51:24.390308+00:00,github,github.com,https://github.com/,dev,ping,1,100.5974930000472,80.99268300065887,34.39692899974034,0.0,,ok,,samples=144.80;80.99;76.00,17,,53.63248496804694,ok
2025-12-19 17:51:31.022613+03:00,baseline,2025-12-19T14:51:24.390308+00:00,github,github.com,https://github.com/,dev,dns,1,5.891261000215309,,,,,ok,,ip=140.82.121.4,17,,88.88513924816218,good
2025-12-19 17:51:31.369922+03:00,baseline,2025-12-19T14:51:24.390308+00:00,github,github.com,https://github.com/,dev,http,1,345.91979600008926,,,,200.0,ok,,status_class=2xx;bytes=562393;redirects=0,17,,31.566745198229434,bad
2025-12-19 17:51:31.500833+03:00,baseline,2025-12-19T14:51:24.390308+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,ping,1,43.59287799949622,44.77967999991961,7.321627499550232,0.0,,ok,,samples=37.52;48.47;44.78,17,,80.03186533162743,good
2025-12-19 17:51:31.507130+03:00,baseline,2025-12-19T14:51:24.390308+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,dns,1,6.212582999978622,,,,,ok,,ip=198.252.206.1,17,,88.31575574834652,good
2025-12-19 17:51:32.238302+03:00,baseline,2025-12-19T14:51:24.390308+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,http,1,729.5906559993455,,,,200.0,ok,,status_class=2xx;bytes=418216;redirects=1,17,,8.786367149161048,bad
